"uri1";"uri2";"sim";"score";"userid"
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Jawbreaker_(film)";"RESIM";0.5209525474651291;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Justice_League_(film)";"LDSD";0.41591038803630276;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Justice_League_(film)";"LITERAL";0.16461704205721617;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Justice_League_(film)";"RESIM";0.16714392943763323;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Kill_Bill:_Volume_2";"LDSD";0.7028084983934312;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Kill_Bill:_Volume_2";"LITERAL";0.4325217394485539;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Kill_Bill:_Volume_2";"RESIM";0.6541719188543591;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Knocked_Up";"LDSD";0.6775786900957576;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Knocked_Up";"LITERAL";0.4486609646468915;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Knocked_Up";"RESIM";0.5532295254642734;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Law_Abiding_Citizen";"LDSD";0.6143637114407163;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Law_Abiding_Citizen";"LITERAL";0.44774911977166887;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Law_Abiding_Citizen";"RESIM";0.3403941005334076;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Leathernecking";"LDSD";0.6056539709913302;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Leathernecking";"LITERAL";0.30308892710872887;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Leathernecking";"RESIM";0.25275569427624833;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Legally_Blonde";"LDSD";0.6578512891918178;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Legally_Blonde";"LITERAL";0.4387023994246694;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Legally_Blonde";"RESIM";0.5347923100885902;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Letters_to_Juliet";"LDSD";0.5981951700808301;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Letters_to_Juliet";"LITERAL";0.39787122269919895;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Letters_to_Juliet";"RESIM";0.23865828652765342;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Love_Actually";"LDSD";0.7059326857900732;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Love_Actually";"LITERAL";0.3849759647991514;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Love_Actually";"RESIM";0.6457734413429519;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Mary_Poppins_(film)";"LITERAL";0.4152371667104664;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Mean_Girls";"LDSD";0.709339791369419;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Mean_Girls";"LITERAL";0.45457866079704967;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Mean_Girls";"RESIM";0.6596298962143745;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Mean_Girls_2";"LDSD";0.5930565232317015;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Mean_Girls_2";"LITERAL";0.2855066962705677;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Mean_Girls_2";"RESIM";0.2390467030604081;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Megamind";"LDSD";0.7806839157951895;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Megamind";"LITERAL";0.4494905906157415;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Megamind";"RESIM";0.7825625050926366;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Mulan_(1998_film)";"LDSD";0.9450061175983816;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Mulan_(1998_film)";"LITERAL";0.48245776430727083;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Mulan_(1998_film)";"RESIM";0.9734923588083748;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Next_Friday";"LDSD";0.64762903130949;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Next_Friday";"LITERAL";0.45922030434701666;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Next_Friday";"RESIM";0.44550051858431505;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/P.S._I_Love_You_(film)";"LDSD";0.632158396792122;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/P.S._I_Love_You_(film)";"LITERAL";0.4102166037289224;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/P.S._I_Love_You_(film)";"RESIM";0.3493740773565074;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Paranormal_Activity";"LDSD";0.7002037089264845;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Paranormal_Activity";"LITERAL";0.44929072005014836;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Paranormal_Activity";"RESIM";0.6223511390706952;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Paranormal_Activity_2";"LDSD";0.669640669418094;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Paranormal_Activity_2";"LITERAL";0.45293764343656406;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Paranormal_Activity_2";"RESIM";0.48754294899665107;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Paranormal_Activity_4";"LDSD";0.6713859555802867;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Paranormal_Activity_4";"LITERAL";0.4483474410022156;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Paranormal_Activity_4";"RESIM";0.5003463959309666;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pineapple_Express_(film)";"LDSD";0.6345645699633344;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pineapple_Express_(film)";"LITERAL";0.45447978443270093;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pineapple_Express_(film)";"RESIM";0.3865740786019567;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pinocchio_(1940_film)";"LDSD";0.9277231708995025;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pinocchio_(1940_film)";"LITERAL";0.46272078674795597;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pinocchio_(1940_film)";"RESIM";0.9611629147016018;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pirates_of_the_Caribbean:_The_Curse_of_the_Black_Pearl";"LDSD";0.7959281140969371;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pirates_of_the_Caribbean:_The_Curse_of_the_Black_Pearl";"LITERAL";0.4544307704096405;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pirates_of_the_Caribbean:_The_Curse_of_the_Black_Pearl";"RESIM";0.878011801750435;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pitch_Perfect";"LDSD";0.6887119847605794;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pitch_Perfect";"LITERAL";0.4378578829717691;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pitch_Perfect";"RESIM";0.5760002513299451;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pocahontas_(1995_film)";"LDSD";0.9491051561930198;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pocahontas_(1995_film)";"LITERAL";0.5164049252180372;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pocahontas_(1995_film)";"RESIM";0.9757605779293773;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Princess_Mononoke";"LDSD";0.7893191836031205;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Princess_Mononoke";"LITERAL";0.18428670224657215;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Princess_Mononoke";"RESIM";0.8404359863492907;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Prometheus_(2012_film)";"LDSD";0.7277356922160165;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Prometheus_(2012_film)";"LITERAL";0.46893228855583635;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Prometheus_(2012_film)";"RESIM";0.7151568286169367;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pulp_Fiction";"LDSD";0.7513187784519069;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pulp_Fiction";"LITERAL";0.4215015237687654;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Pulp_Fiction";"RESIM";0.7574339554222744;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Remember_the_Titans";"LDSD";0.7560586394722255;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Remember_the_Titans";"LITERAL";0.5046396989578152;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Remember_the_Titans";"RESIM";0.7492002092163876;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Requiem_for_a_Dream";"LDSD";0.6784269502119673;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Requiem_for_a_Dream";"LITERAL";0.45544794158360014;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Requiem_for_a_Dream";"RESIM";0.576713505551548;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Return_of_the_Jedi";"LDSD";0.7850738313840135;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Return_of_the_Jedi";"LITERAL";0.44288629739459073;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Return_of_the_Jedi";"RESIM";0.8233150825813126;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Rocky";"LDSD";0.7565419159242963;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Rocky";"LITERAL";0.4449297651112996;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Rocky";"RESIM";0.7680609249491505;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Scarface_(1983_film)";"LDSD";0.730775848229165;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Scarface_(1983_film)";"LITERAL";0.4736280339192225;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Scarface_(1983_film)";"RESIM";0.7155416888729187;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Scott_Pilgrim_vs._the_World";"LITERAL";0.3803563379145827;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Slumdog_Millionaire";"LDSD";0.7854767886081204;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Slumdog_Millionaire";"LITERAL";0.38267216735170995;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Slumdog_Millionaire";"RESIM";0.8381881315285693;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Trek_(film)";"LDSD";0.7691641528347551;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Trek_(film)";"LITERAL";0.438568710613932;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Trek_(film)";"RESIM";0.7952193125586676;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Trek_V:_The_Final_Frontier";"LDSD";0.5821257097392412;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Trek_V:_The_Final_Frontier";"LITERAL";0.5065554651828161;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Trek_V:_The_Final_Frontier";"RESIM";0.6091782314523089;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars:_Episode_III_–_Revenge_of_the_Sith";"LDSD";0.7275305776508354;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars:_Episode_III_–_Revenge_of_the_Sith";"LITERAL";0.42792206646014064;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars:_Episode_III_–_Revenge_of_the_Sith";"RESIM";0.7927122920582749;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars:_The_Clone_Wars_(film)";"LDSD";0.6230131911421454;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars:_The_Clone_Wars_(film)";"LITERAL";0.4569604081570712;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars:_The_Clone_Wars_(film)";"RESIM";0.6461574340931341;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars:_The_Force_Awakens";"LDSD";0.8301664482874189;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars:_The_Force_Awakens";"LITERAL";0.38717035851433357;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars:_The_Force_Awakens";"RESIM";0.8739775476286574;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars_(film)";"LDSD";0.8491548766960902;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars_(film)";"LITERAL";0.43342307845263706;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Star_Wars_(film)";"RESIM";0.9003550577227991;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Survival_of_the_Dead";"LDSD";0.6669708159392019;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Survival_of_the_Dead";"LITERAL";0.4001002828579331;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Survival_of_the_Dead";"RESIM";0.3982094157612709;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Takers";"LDSD";0.6107588878939945;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Takers";"LITERAL";0.4444242880136418;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/Takers";"RESIM";0.23865828652765342;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Amazing_Spider-Man_(2012_film)";"LDSD";0.7449648467227783;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Amazing_Spider-Man_(2012_film)";"LITERAL";0.36885818356267264;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Amazing_Spider-Man_(2012_film)";"RESIM";0.760346966603007;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_American_Beauty";"LDSD";0.5857567608411287;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_American_Beauty";"LITERAL";0.22195660332363298;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_American_Beauty";"RESIM";0.16714392943763323;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Avengers_(2012_film)";"LDSD";0.816638105713741;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Avengers_(2012_film)";"LITERAL";0.5122149781342615;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Avengers_(2012_film)";"RESIM";0.8531666620888303;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Big_Lebowski";"LDSD";0.7364798864732025;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Big_Lebowski";"LITERAL";0.4381412115384927;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Big_Lebowski";"RESIM";0.7061780534440212;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Blair_Witch_Project";"LDSD";0.7158219064754099;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Blair_Witch_Project";"LITERAL";0.4480082823109229;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Blair_Witch_Project";"RESIM";0.6390539759999521;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Butterfly_Effect";"LDSD";0.668477281790022;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Butterfly_Effect";"LITERAL";0.4384717480404142;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Butterfly_Effect";"RESIM";0.5480225916071568;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Color_Purple_(film)";"LDSD";0.6791657661880011;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Color_Purple_(film)";"LITERAL";0.48944592374485457;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Color_Purple_(film)";"RESIM";0.5803990004109403;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Empire_Strikes_Back";"LDSD";0.8121867058389675;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Empire_Strikes_Back";"LITERAL";0.4351174513892977;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Empire_Strikes_Back";"RESIM";0.8568629565207908;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Godfather";"LDSD";0.7878538071964737;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Godfather";"LITERAL";0.3843559165020023;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Godfather";"RESIM";0.831215028094876;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Hateful_Eight";"LDSD";0.7367224818652944;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Hateful_Eight";"LITERAL";0.4401750627138381;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Hateful_Eight";"RESIM";0.7361380716753092;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Hobbit:_An_Unexpected_Journey";"LDSD";0.7271342340412392;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Hobbit:_An_Unexpected_Journey";"LITERAL";0.4387539037698796;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Hobbit:_An_Unexpected_Journey";"RESIM";0.8031950494612773;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Innocents_(1961_film)";"LDSD";0.5705426114376396;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Innocents_(1961_film)";"LITERAL";0.40800061698045853;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Innocents_(1961_film)";"RESIM";0.10135219858029265;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Karate_Kid";"LDSD";0.6973020181595798;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Karate_Kid";"LITERAL";0.44698747770670844;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Karate_Kid";"RESIM";0.6133899225992118;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Last_Airbender";"LDSD";0.7247667883204738;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Last_Airbender";"LITERAL";0.45541326158085893;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Last_Airbender";"RESIM";0.6842131780646352;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Last_Song_(film)";"LDSD";0.6940448787894548;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Last_Song_(film)";"LITERAL";0.5252348351703959;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Last_Song_(film)";"RESIM";0.5898607437040202;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Lion_King";"LDSD";0.9647095625572768;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Lion_King";"LITERAL";0.5595112976935548;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Lion_King";"RESIM";0.9841301432062811;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Little_Mermaid_(1989_film)";"LDSD";0.9659585714118987;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Little_Mermaid_(1989_film)";"LITERAL";0.5237924989372508;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Little_Mermaid_(1989_film)";"RESIM";0.9846368125038142;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Lovely_Bones_(film)";"LDSD";0.7164453469643095;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Lovely_Bones_(film)";"LITERAL";0.40209699527755227;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Lovely_Bones_(film)";"RESIM";0.686885869870058;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Martian_(film)";"LDSD";0.727291815103752;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Martian_(film)";"LITERAL";0.44543895160096103;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Martian_(film)";"RESIM";0.7884273473514769;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Other_Guys";"LDSD";0.632158396792122;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Other_Guys";"LITERAL";0.4427660525074947;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Other_Guys";"RESIM";0.3682063517391456;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Princess_and_the_Frog";"LDSD";0.9243933134565665;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Princess_and_the_Frog";"LITERAL";0.4920405264497272;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Princess_and_the_Frog";"RESIM";0.9632504906605777;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Proposal_(film)";"LDSD";0.6989097478556883;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Proposal_(film)";"LITERAL";0.5333037240548626;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Proposal_(film)";"RESIM";0.6182414135348613;0
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)";"http://dbpedia.org/resource/The_Pursuit_of_Happyness";"LDSD";0.7334142886732;0
